Bait,Prey,NumUniquePep,Length,Intensity,Name,IP,Isolation,Tag
NEF,P68032,10,377,1635515,"ACTC_HUMAN Actin, alpha cardiac muscle 1",jIP06,elution,Flag
NEF,P25705,2,553,61927,"ATPA_HUMAN ATP synthase subunit alpha, mitochondrial precursor",jIP06,elution,Flag
NEF,Q06830,6,199,300069,PRDX1_HUMAN Peroxiredoxin-1,jIP06,elution,Flag
NEF,P11586,2,935,43922,"C1TC_HUMAN C-1-tetrahydrofolate synthase, cytoplasmic",jIP06,elution,Flag
NEF,P31689,1,397,6953,DNJA1_HUMAN DnaJ homolog subfamily A member 1,jIP06,elution,Flag
NEF,Q99832,2,543,12094,TCPH_HUMAN T-complex protein 1 subunit eta,jIP06,elution,Flag
NEF,P08238,7,724,212686,HS90B_HUMAN Heat shock protein HSP 90-beta,jIP06,elution,Flag
NEF,P11142,14,646,552044,HSP7C_HUMAN Heat shock cognate 71 kDa protein,jIP06,elution,Flag
NEF,P31146,2,461,26335,COR1A_HUMAN Coronin-1A,jIP06,elution,Flag
NEF,P63261,17,375,2076325,"ACTG_HUMAN Actin, cytoplasmic 2",jIP06,elution,Flag
NEF,Q70IA6,2,237,51653,MOB2_HUMAN Mps one binder kinase activator-like 2,jIP06,elution,Flag
NEF,P09211,5,210,332052,GSTP1_HUMAN Glutathione S-transferase P,jIP06,elution,Flag
NEF,P84090,6,104,2272920,ERH_HUMAN Enhancer of rudimentary homolog,jIP06,elution,Flag
NEF,P23528,1,166,17754,COF1_HUMAN Cofilin-1,jIP06,elution,Flag
NEF,Q14974,1,876,6466,IMB1_HUMAN Importin subunit beta-1,jIP06,elution,Flag
NEF,Q9BQA1,5,342,308048,MEP50_HUMAN Methylosome protein 50,jIP06,elution,Flag
NEF,Q9Y657,4,262,69824,SPIN1_HUMAN Spindlin-1,jIP06,elution,Flag
NEF,O14744,4,637,207286,ANM5_HUMAN Protein arginine N-methyltransferase 5,jIP06,elution,Flag
NEF,P23458,3,1142,21731,JAK1_HUMAN Tyrosine-protein kinase JAK1,jIP06,elution,Flag
NEF,P68104,10,462,1122990,EF1A1_HUMAN Elongation factor 1-alpha 1,jIP06,elution,Flag
NEF,Q9Y6Y0,2,642,78094,NS1BP_HUMAN Influenza virus NS1A-binding protein,jIP06,elution,Flag
NEF,P62318,1,126,18226,SMD3_HUMAN Small nuclear ribonucleoprotein Sm D3,jIP06,elution,Flag
NEF,P40227,2,531,35331,TCPZ_HUMAN T-complex protein 1 subunit zeta,jIP06,elution,Flag
NEF,P01614,1,115,60176,KV201_HUMAN Ig kappa chain V-II region Cum,jIP06,elution,Flag
NEF,Q8WWY3,1,499,14130,PRP31_HUMAN U4/U6 small nuclear ribonucleoprotein Prp31,jIP06,elution,Flag
NEF,Q8NHQ1,3,597,41685,CEP70_HUMAN Centrosomal protein of 70 kDa,jIP06,elution,Flag
NEF,P11021,5,654,82213,GRP78_HUMAN 78 kDa glucose-regulated protein precursor,jIP06,elution,Flag
NEF,P49368,2,545,23146,TCPG_HUMAN T-complex protein 1 subunit gamma,jIP06,elution,Flag
NEF,O60234,2,142,66773,GMFG_HUMAN Glia maturation factor gamma,jIP06,elution,Flag
NEF,Q15208,18,465,1909836,STK38_HUMAN Serine/threonine-protein kinase 38,jIP06,elution,Flag
NEF,P25789,3,261,147979,PSA4_HUMAN Proteasome subunit alpha type-4,jIP06,elution,Flag
NEF,P68371,26,445,7199201,TBB2C_HUMAN Tubulin beta-2C chain,jIP06,elution,Flag
NEF,P12004,4,261,62974,PCNA_HUMAN Proliferating cell nuclear antigen,jIP06,elution,Flag
NEF,P57721,2,339,19809,PCBP3_HUMAN Poly(rC)-binding protein 3,jIP06,elution,Flag
NEF,P30419,5,496,164248,NMT1_HUMAN Glycylpeptide N-tetradecanoyltransferase 1,jIP06,elution,Flag
NEF,P63267,9,376,1572696,"ACTH_HUMAN Actin, gamma-enteric smooth muscle",jIP06,elution,Flag
NEF,Q969X5,2,290,17888,ERGI1_HUMAN Endoplasmic reticulum-Golgi intermediate compartment protein 1,jIP06,elution,Flag
NEF,Q9Y2H1,7,464,199502,ST38L_HUMAN Serine/threonine-protein kinase 38-like,jIP05,elution,Flag
NEF,P27824,2,592,10735,CALX_HUMAN Calnexin precursor,jIP05,elution,Flag
NEF,P68363,14,451,2521236,TBA1B_HUMAN Tubulin alpha-1B chain,jIP05,elution,Flag
NEF,P52597,3,415,59684,HNRPF_HUMAN Heterogeneous nuclear ribonucleoprotein F,jIP05,elution,Flag
NEF,O14734,1,319,133979,ACOT8_HUMAN Acyl-coenzyme A thioesterase 8,jIP05,elution,Flag
NEF,Q9HB71,1,228,7324,CYBP_HUMAN Calcyclin-binding protein,jIP05,elution,Flag
NEF,O00148,2,427,14401,DDX39_HUMAN ATP-dependent RNA helicase DDX39,jIP05,elution,Flag
NEF,P30050,3,165,84532,RL12_HUMAN 60S ribosomal protein L12,jIP05,elution,Flag
NEF,P11940,10,636,181820,PABP1_HUMAN Polyadenylate-binding protein 1,jIP05,elution,Flag
NEF,P62917,3,257,28039,RL8_HUMAN 60S ribosomal protein L8,jIP05,elution,Flag
NEF,P25205,2,808,13542,MCM3_HUMAN DNA replication licensing factor MCM3,jIP05,elution,Flag
NEF,P35527,2,623,11105,"K1C9_HUMAN Keratin, type I cytoskeletal 9",jIP05,elution,Flag
NEF,Q15029,2,972,5349,U5S1_HUMAN 116 kDa U5 small nuclear ribonucleoprotein component,jIP05,elution,Flag
NEF,P62995,2,288,27896,"TRA2B_HUMAN Splicing factor, arginine/serine-rich 10",jIP05,elution,Flag
NEF,P62750,3,156,56531,RL23A_HUMAN 60S ribosomal protein L23a,jIP05,elution,Flag
NEF,P27708,12,2225,114700,PYR1_HUMAN CAD protein [Includes: Glutamine-dependent carbamoyl-phosphate synthase,jIP05,elution,Flag
NEF,P62306,1,86,18802,RUXF_HUMAN Small nuclear ribonucleoprotein F,jIP05,elution,Flag
NEF,P19474,5,475,181850,RO52_HUMAN 52 kDa Ro protein,jIP05,elution,Flag
NEF,Q86V81,3,257,20249,THOC4_HUMAN THO complex subunit 4,jIP05,elution,Flag
NEF,P13995,2,350,8959,"MTDC_HUMAN Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial precursor [Includes: NAD-dependent methylenetetrahydrofolate dehydrogenase",jIP05,elution,Flag
NEF,Q6PKG0,2,1096,11514,LARP1_HUMAN La-related protein 1,jIP05,elution,Flag
NEF,Q92804,4,592,191122,RBP56_HUMAN TATA-binding protein-associated factor 2N,jIP05,elution,Flag
NEF,O43809,2,227,36384,CPSF5_HUMAN Cleavage and polyadenylation specificity factor subunit 5,jIP05,elution,Flag
NEF,P62906,4,217,137487,RL10A_HUMAN 60S ribosomal protein L10a,jIP05,elution,Flag
NEF,P04080,3,98,17180,CYTB_HUMAN Cystatin-B,jIP05,elution,Flag
NEF,P63173,1,70,8481,RL38_HUMAN 60S ribosomal protein L38,jIP05,elution,Flag
NEF,Q7L9L4,1,216,3828,MOL1A_HUMAN Mps one binder kinase activator-like 1A,jIP05,elution,Flag
NEF,P84098,1,196,5189,RL19_HUMAN 60S ribosomal protein L19,jIP05,elution,Flag
NEF,P19338,7,710,582263,NUCL_HUMAN Nucleolin,jIP05,elution,Flag
NEF,Q9NY65,8,449,758636,TBA8_HUMAN Tubulin alpha-8 chain,jIP05,elution,Flag
NEF,P84090,4,104,1388445,ERH_HUMAN Enhancer of rudimentary homolog,jIP05,elution,Flag
NEF,P60891,9,318,1565442,PRPS1_HUMAN Ribose-phosphate pyrophosphokinase 1,jIP05,elution,Flag
NEF,Q15393,4,1217,58031,SF3B3_HUMAN Splicing factor 3B subunit 3,jIP05,elution,Flag
NEF,P63241,1,154,78430,IF5A1_HUMAN Eukaryotic translation initiation factor 5A-1,jIP05,elution,Flag
NEF,P54105,7,237,708207,ICLN_HUMAN Methylosome subunit pICln,jIP05,elution,Flag
NEF,Q7Z417,2,695,20427,NUFP2_HUMAN Nuclear fragile X mental retardation-interacting protein 2,jIP05,elution,Flag
NEF,P14317,1,486,2059,HCLS1_HUMAN Hematopoietic lineage cell-specific protein,jIP05,elution,Flag
NEF,Q9BQE3,13,449,2496118,TBA1C_HUMAN Tubulin alpha-1C chain,jIP05,elution,Flag
NEF,P60709,11,375,1125676,"ACTB_HUMAN Actin, cytoplasmic 1",jIP05,elution,Flag
NEF,P61981,3,247,60418,1433G_HUMAN 14-3-3 protein gamma,jIP05,elution,Flag
NEF,P19105,1,171,133213,"MLRM_HUMAN Myosin regulatory light chain 2, nonsarcomeric",jIP05,elution,Flag
NEF,O43813,1,399,4034,LANC1_HUMAN LanC-like protein 1,jIP05,elution,Flag
NEF,P62258,2,255,64481,1433E_HUMAN 14-3-3 protein epsilon,jIP05,elution,Flag
NEF,Q9UPQ9,4,1723,12424,TNC6B_HUMAN Trinucleotide repeat-containing gene 6B protein,jIP05,elution,Flag
NEF,Q9Y265,2,456,20968,RUVB1_HUMAN RuvB-like 1,jIP05,elution,Flag
NEF,P02768,2,609,157659,ALBU_HUMAN Serum albumin precursor,jIP05,elution,Flag
NEF,P05387,2,115,196791,RLA2_HUMAN 60S acidic ribosomal protein P2,jIP05,elution,Flag
NEF,Q6PEY2,6,450,920360,TBA3E_HUMAN Tubulin alpha-3E chain,jIP05,elution,Flag
NEF,P78347,3,998,22204,GTF2I_HUMAN General transcription factor II-I,jIP05,elution,Flag
NEF,P05388,1,317,7453,RLA0_HUMAN 60S acidic ribosomal protein P0,jIP05,elution,Flag
NEF,Q15750,6,504,73230,TAB1_HUMAN Mitogen-activated protein kinase kinase kinase 7-interacting protein 1,jIP05,elution,Flag
NEF,P55209,1,391,7907,NP1L1_HUMAN Nucleosome assembly protein 1-like 1,jIP05,elution,Flag
NEF,P09661,1,255,5699,RU2A_HUMAN U2 small nuclear ribonucleoprotein A',jIP05,elution,Flag
NEF,Q9HCN8,1,221,2976,SDF2L_HUMAN Stromal cell-derived factor 2-like protein 1 precursor,jIP05,elution,Flag
NEF,Q13748,10,450,1220033,TBA3C_HUMAN Tubulin alpha-3C/D chain,jIP05,elution,Flag
NEF,P52272,2,730,8292,HNRPM_HUMAN Heterogeneous nuclear ribonucleoprotein M,jIP05,elution,Flag
NEF,P07900,9,732,159749,HS90A_HUMAN Heat shock protein HSP 90-alpha,jIP05,elution,Flag
NEF,P67809,2,324,10112,YBOX1_HUMAN Nuclease sensitive element-binding protein 1,jIP05,elution,Flag
NEF,P21333,27,2647,420526.5,FLNA_HUMAN Filamin-A,jIP05,elution,Flag
NEF,P25789,3,261,83514,PSA4_HUMAN Proteasome subunit alpha type-4,jIP05,elution,Flag
NEF,Q15365,2,356,5814,PCBP1_HUMAN Poly(rC)-binding protein 1,jIP05,elution,Flag
NEF,P62158,2,149,3752,CALM_HUMAN Calmodulin,jIP05,elution,Flag
NEF,O43143,1,795,27092,DHX15_HUMAN Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15,jIP05,elution,Flag
NEF,Q92769,2,488,13287,HDAC2_HUMAN Histone deacetylase 2,jIP05,elution,Flag
NEF,Q86U42,1,306,13966,PABP2_HUMAN Polyadenylate-binding protein 2,jIP05,elution,Flag
NEF,O75688,6,479,153935,PPM1B_HUMAN Protein phosphatase 1B,jIP05,elution,Flag
NEF,P23588,12,611,1048292,IF4B_HUMAN Eukaryotic translation initiation factor 4B,jIP05,elution,Flag
NEF,P31689,2,397,26757,DNJA1_HUMAN DnaJ homolog subfamily A member 1,jIP05,elution,Flag
NEF,P31943,4,449,203719,HNRH1_HUMAN Heterogeneous nuclear ribonucleoprotein H,jIP05,elution,Flag
NEF,P27348,2,245,60000,1433T_HUMAN 14-3-3 protein theta,jIP05,elution,Flag
NEF,Q00610,2,1675,13227,CLH1_HUMAN Clathrin heavy chain 1,jIP05,elution,Flag
NEF,Q99873,5,361,24337,ANM1_HUMAN Protein arginine N-methyltransferase 1,jIP05,elution,Flag
NEF,P35813,5,382,83827,PPM1A_HUMAN Protein phosphatase 1A,jIP05,elution,Flag
NEF,Q9BRS2,4,568,42674,RIOK1_HUMAN Serine/threonine-protein kinase RIO1,jIP05,elution,Flag
NEF,O96019,1,429,7252,ACL6A_HUMAN Actin-like protein 6A,jIP05,elution,Flag
NEF,P08621,2,437,6744,RU17_HUMAN U1 small nuclear ribonucleoprotein 70 kDa,jIP05,elution,Flag
NEF,Q9BUJ2,4,856,118140,HNRL1_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 1,jIP05,elution,Flag
NEF,P09651,5,372,157626,ROA1_HUMAN Heterogeneous nuclear ribonucleoprotein A1,jIP05,elution,Flag
NEF,P09012,2,282,56085,SNRPA_HUMAN U1 small nuclear ribonucleoprotein A,jIP05,elution,Flag
NEF,Q9Y230,2,463,23781,RUVB2_HUMAN RuvB-like 2,jIP05,elution,Flag
NEF,P55795,3,449,78194,HNRH2_HUMAN Heterogeneous nuclear ribonucleoprotein H2,jIP05,elution,Flag
NEF,O14744,16,637,4952518,ANM5_HUMAN Protein arginine N-methyltransferase 5,jIP05,elution,Flag
NEF,P49458,1,86,9429,SRP09_HUMAN Signal recognition particle 9 kDa protein,jIP05,elution,Flag
NEF,P35579,5,1960,112849,MYH9_HUMAN Myosin-9,jIP05,elution,Flag
NEF,P68104,4,462,421754,EF1A1_HUMAN Elongation factor 1-alpha 1,jIP05,elution,Flag
NEF,Q6P3W7,2,929,6426,SCYL2_HUMAN SCY1-like protein 2,jIP05,elution,Flag
NEF,Q8WWY3,1,499,3817,PRP31_HUMAN U4/U6 small nuclear ribonucleoprotein Prp31,jIP05,elution,Flag
NEF,Q01130,1,221,12390,"SFRS2_HUMAN Splicing factor, arginine/serine-rich 2",jIP05,elution,Flag
NEF,Q15370,1,118,3994,ELOB_HUMAN Transcription elongation factor B polypeptide 2,jIP05,elution,Flag
NEF,P11021,6,654,65883,GRP78_HUMAN 78 kDa glucose-regulated protein precursor,jIP05,elution,Flag
NEF,P11413,7,515,92318,G6PD_HUMAN Glucose-6-phosphate 1-dehydrogenase,jIP05,elution,Flag
NEF,P49368,2,545,16262,TCPG_HUMAN T-complex protein 1 subunit gamma,jIP05,elution,Flag
NEF,Q07020,1,188,9137,RL18_HUMAN 60S ribosomal protein L18,jIP05,elution,Flag
NEF,Q07021,1,282,13046,"C1QBP_HUMAN Complement component 1 Q subcomponent-binding protein, mitochondrial precursor",jIP05,elution,Flag
NEF,P11142,11,646,730362,HSP7C_HUMAN Heat shock cognate 71 kDa protein,jIP05,elution,Flag
NEF,P38646,7,679,155176,"GRP75_HUMAN Stress-70 protein, mitochondrial precursor",jIP05,elution,Flag
NEF,Q16629,2,238,49000,"SFRS7_HUMAN Splicing factor, arginine/serine-rich 7",jIP05,elution,Flag
NEF,28872818,6,206,1598115,NP_057857 NefFull_HIV-1,jIP05,elution,Flag
NEF,P61978,5,463,116862,HNRPK_HUMAN Heterogeneous nuclear ribonucleoprotein K,jIP05,elution,Flag
NEF,P10809,5,573,99278,"CH60_HUMAN 60 kDa heat shock protein, mitochondrial precursor",jIP05,elution,Flag
NEF,O43175,3,533,28533,SERA_HUMAN D-3-phosphoglycerate dehydrogenase,jIP05,elution,Flag
NEF,P11908,7,318,1505720,PRPS2_HUMAN Ribose-phosphate pyrophosphokinase 2,jIP05,elution,Flag
NEF,Q96AE4,1,644,14029,FUBP1_HUMAN Far upstream element-binding protein 1,jIP05,elution,Flag
NEF,P31153,2,395,5679,METK2_HUMAN S-adenosylmethionine synthetase isoform type-2,jIP05,elution,Flag
NEF,Q9Y2W1,6,955,196177,TR150_HUMAN Thyroid hormone receptor-associated protein 3,jIP05,elution,Flag
NEF,P07237,2,508,14759,PDIA1_HUMAN Protein disulfide-isomerase precursor,jIP05,elution,Flag
NEF,P22626,5,353,77599,ROA2_HUMAN Heterogeneous nuclear ribonucleoproteins A2/B1,jIP05,elution,Flag
NEF,P01614,1,115,137205,KV201_HUMAN Ig kappa chain V-II region Cum,jIP05,elution,Flag
NEF,28872818.1,4,123,938008,NP_057857 Nef_HIV-1,jIP05,elution,Flag
NEF,P62857,1,69,49290,RS28_HUMAN 40S ribosomal protein S28,jIP05,elution,Flag
NEF,P68133,4,377,431347,"ACTS_HUMAN Actin, alpha skeletal muscle",jIP05,elution,Flag
NEF,Q15233,2,471,2439,NONO_HUMAN Non-POU domain-containing octamer-binding protein,jIP05,elution,Flag
NEF,Q16543,2,378,25469,CDC37_HUMAN Hsp90 co-chaperone Cdc37,jIP05,elution,Flag
NEF,P04406,1,335,8104,G3P_HUMAN Glyceraldehyde-3-phosphate dehydrogenase,jIP05,elution,Flag
NEF,Q13310,4,644,53735,PABP4_HUMAN Polyadenylate-binding protein 4,jIP05,elution,Flag
NEF,Q07955,5,248,67919,"SFRS1_HUMAN Splicing factor, arginine/serine-rich 1",jIP05,elution,Flag
NEF,P32119,1,198,0,PRDX2_HUMAN Peroxiredoxin-2,jIP05,elution,Flag
NEF,Q12906,1,894,7185,ILF3_HUMAN Interleukin enhancer-binding factor 3,jIP05,elution,Flag
NEF,Q12904,1,312,4440,MCA1_HUMAN Multisynthetase complex auxiliary component p43 [Contains: Endothelial monocyte-activating polypeptide 2,jIP05,elution,Flag
NEF,P11387,3,765,26231,TOP1_HUMAN DNA topoisomerase 1,jIP05,elution,Flag
NEF,Q16630,1,551,357450,CPSF6_HUMAN Cleavage and polyadenylation specificity factor subunit 6,jIP05,elution,Flag
NEF,Q9BWJ5,2,86,13637,SF3B5_HUMAN Splicing factor 3B subunit 5,jIP05,elution,Flag
NEF,P68032,4,377,431347,"ACTC_HUMAN Actin, alpha cardiac muscle 1",jIP05,elution,Flag
NEF,Q06830,9,199,698029,PRDX1_HUMAN Peroxiredoxin-1,jIP05,elution,Flag
NEF,P62979,2,80,76764,RS27A_HUMAN 40S ribosomal protein S27a,jIP05,elution,Flag
NEF,P30153,1,589,9409,2AAA_HUMAN Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,jIP05,elution,Flag
NEF,P13645,2,593,9927,"K1C10_HUMAN Keratin, type I cytoskeletal 10",jIP05,elution,Flag
NEF,P08238,11,724,245304,HS90B_HUMAN Heat shock protein HSP 90-beta,jIP05,elution,Flag
NEF,O43390,3,633,38237,HNRPR_HUMAN Heterogeneous nuclear ribonucleoprotein R,jIP05,elution,Flag
NEF,P12956,1,609,10295,KU70_HUMAN ATP-dependent DNA helicase 2 subunit 1,jIP05,elution,Flag
NEF,P23528,1,166,9902,COF1_HUMAN Cofilin-1,jIP05,elution,Flag
NEF,Q71U36,13,451,2423290,TBA1A_HUMAN Tubulin alpha-1A chain,jIP05,elution,Flag
NEF,Q9BQA1,8,342,1042921,MEP50_HUMAN Methylosome protein 50,jIP05,elution,Flag
NEF,O43318,1,606,3181,M3K7_HUMAN Mitogen-activated protein kinase kinase kinase 7,jIP05,elution,Flag
NEF,P06748,3,294,27509,NPM_HUMAN Nucleophosmin,jIP05,elution,Flag
NEF,Q00839,4,824,26982,HNRPU_HUMAN Heterogeneous nuclear ribonucleoprotein U,jIP05,elution,Flag
NEF,Q16531,3,1140,24296,DDB1_HUMAN DNA damage-binding protein 1,jIP05,elution,Flag
NEF,P62318,3,126,419154,SMD3_HUMAN Small nuclear ribonucleoprotein Sm D3,jIP05,elution,Flag
NEF,P51991,1,378,32056,ROA3_HUMAN Heterogeneous nuclear ribonucleoprotein A3,jIP05,elution,Flag
NEF,P62701,1,263,5033,"RS4X_HUMAN 40S ribosomal protein S4, X isoform",jIP05,elution,Flag
NEF,Q13243,1,272,24257,"SFRS5_HUMAN Splicing factor, arginine/serine-rich 5",jIP05,elution,Flag
NEF,Q13242,1,221,6536,"SFRS9_HUMAN Splicing factor, arginine/serine-rich 9",jIP05,elution,Flag
NEF,P63167,1,89,10059,"DYL1_HUMAN Dynein light chain 1, cytoplasmic",jIP05,elution,Flag
NEF,P17987,1,556,29591,TCPA_HUMAN T-complex protein 1 subunit alpha,jIP05,elution,Flag
NEF,Q9BSB4,1,218,11274,CL044_HUMAN UPF0453 protein C12orf44,jIP05,elution,Flag
NEF,Q9H3K6,1,86,13724,BOLA2_HUMAN BolA-like protein 2,jIP05,elution,Flag
NEF,Q02878,3,288,37147,RL6_HUMAN 60S ribosomal protein L6,jIP05,elution,Flag
NEF,P30419,6,496,226647,NMT1_HUMAN Glycylpeptide N-tetradecanoyltransferase 1,jIP05,elution,Flag
NEF,P47755,1,286,10141,CAZA2_HUMAN F-actin-capping protein subunit alpha-2,jIP05,elution,Flag
NEF,Q8IWX8,1,916,10426,CHERP_HUMAN Calcium homeostasis endoplasmic reticulum protein,jIP05,elution,Flag
NEF,Q09028,4,425,102834,RBBP4_HUMAN Histone-binding protein RBBP4,jIP05,elution,Flag
NEF,Q9NYF8,2,920,10590,BCLF1_HUMAN Bcl-2-associated transcription factor 1,jIP05,elution,Flag
NEF,Q86VP6,1,1230,588.7,CAND1_HUMAN Cullin-associated NEDD8-dissociated protein 1,jIP05,elution,Flag
NEF,P98175,15,929,661589,RBM10_HUMAN RNA-binding protein 10,jIP05,elution,Flag
NEF,Q15208,10,465,1608935,STK38_HUMAN Serine/threonine-protein kinase 38,jIP05,elution,Flag
NEF,P62736,4,377,431347,"ACTA_HUMAN Actin, aortic smooth muscle",jIP05,elution,Flag
NEF,P14678,2,240,52961,RSMB_HUMAN Small nuclear ribonucleoprotein-associated proteins B and B',jIP05,elution,Flag
NEF,O14654,1,1257,280671,IRS4_HUMAN Insulin receptor substrate 4,jIP05,elution,Flag
NEF,P62937,1,165,105250,PPIA_HUMAN Peptidyl-prolyl cis-trans isomerase A,jIP05,elution,Flag
NEF,P09234,2,159,36836,RU1C_HUMAN U1 small nuclear ribonucleoprotein C,jIP05,elution,Flag
NEF,Q15046,3,597,20396,SYK_HUMAN Lysyl-tRNA synthetase,jIP05,elution,Flag
NEF,P04350,14,444,2273290,TBB4_HUMAN Tubulin beta-4 chain,jIP05,elution,Flag
NEF,Q01082,14,2364,142900,"SPTB2_HUMAN Spectrin beta chain, brain 1",jIP05,elution,Flag
NEF,Q9NVS9,1,261,5528,PNPO_HUMAN Pyridoxine-5'-phosphate oxidase,jIP05,elution,Flag
NEF,P25398,2,132,106581,RS12_HUMAN 40S ribosomal protein S12,jIP05,elution,Flag
NEF,P25705,1,553,7224,"ATPA_HUMAN ATP synthase subunit alpha, mitochondrial precursor",jIP05,elution,Flag
NEF,P62241,6,208,105401,RS8_HUMAN 40S ribosomal protein S8,jIP05,elution,Flag
NEF,P36578,2,427,21852,RL4_HUMAN 60S ribosomal protein L4,jIP05,elution,Flag
NEF,P62244,1,130,19021,RS15A_HUMAN 40S ribosomal protein S15a,jIP05,elution,Flag
NEF,P78371,4,535,17103,TCPB_HUMAN T-complex protein 1 subunit beta,jIP05,elution,Flag
NEF,P42704,3,1394,24965,"LPPRC_HUMAN Leucine-rich PPR motif-containing protein, mitochondrial precursor",jIP05,elution,Flag
NEF,Q9P2R3,3,1169,46255,ANFY1_HUMAN Ankyrin repeat and FYVE domain-containing protein 1,jIP05,elution,Flag
NEF,P61353,1,136,23396,RL27_HUMAN 60S ribosomal protein L27,jIP05,elution,Flag
NEF,P46777,2,297,9835,RL5_HUMAN 60S ribosomal protein L5,jIP05,elution,Flag
NEF,P04264,6,644,112441,"K2C1_HUMAN Keratin, type II cytoskeletal 1",jIP05,elution,Flag
NEF,P68371,17,445,2849570,TBB2C_HUMAN Tubulin beta-2C chain,jIP05,elution,Flag
NEF,Q99832,2,543,23827,TCPH_HUMAN T-complex protein 1 subunit eta,jIP05,elution,Flag
NEF,P42166,1,694,1985,LAP2A_HUMAN Lamina-associated polypeptide 2 isoform alpha,jIP05,elution,Flag
NEF,Q9UHL4,4,492,133575,DPP2_HUMAN Dipeptidyl-peptidase 2 precursor,jIP05,elution,Flag
NEF,P08865,2,295,42478,RSSA_HUMAN 40S ribosomal protein SA,jIP05,elution,Flag
NEF,O60825,2,505,23888,"F262_HUMAN 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",jIP05,elution,Flag
NEF,P22061,3,227,44560,PIMT_HUMAN Protein-L-isoaspartate(D-aspartate) O-methyltransferase,jIP05,elution,Flag
NEF,Q6UN15,2,594,8772,FIP1_HUMAN Pre-mRNA 3'-end-processing factor FIP1,jIP05,elution,Flag
NEF,O60256,9,369,252627,KPRB_HUMAN Phosphoribosyl pyrophosphate synthetase-associated protein 2,jIP05,elution,Flag
NEF,P60660,2,151,18872,MYL6_HUMAN Myosin light polypeptide 6,jIP05,elution,Flag
NEF,Q9Y657,6,262,369276,SPIN1_HUMAN Spindlin-1,jIP05,elution,Flag
NEF,Q9Y6Y0,18,642,1860423,NS1BP_HUMAN Influenza virus NS1A-binding protein,jIP05,elution,Flag
NEF,P16402,5,221,115462,H13_HUMAN Histone H1.3,jIP05,elution,Flag
NEF,P62316,2,118,34890,SMD2_HUMAN Small nuclear ribonucleoprotein Sm D2,jIP05,elution,Flag
NEF,P62314,3,119,137574,SMD1_HUMAN Small nuclear ribonucleoprotein Sm D1,jIP05,elution,Flag
NEF,Q9BRJ6,1,194,2606,CG050_HUMAN Uncharacterized protein C7orf50,jIP05,elution,Flag
NEF,Q8NHQ1,1,597,9431,CEP70_HUMAN Centrosomal protein of 70 kDa,jIP05,elution,Flag
NEF,P35637,7,526,463672,FUS_HUMAN RNA-binding protein FUS,jIP05,elution,Flag
NEF,P07437,15,444,2650671,TBB5_HUMAN Tubulin beta chain,jIP05,elution,Flag
NEF,P50990,3,548,47561,TCPQ_HUMAN T-complex protein 1 subunit theta,jIP05,elution,Flag
NEF,Q13813,17,2472,172209,"SPTA2_HUMAN Spectrin alpha chain, brain",jIP05,elution,Flag
NEF,P13796,2,627,6682,PLSL_HUMAN Plastin-2,jIP05,elution,Flag
NEF,P63267,4,376,431347,"ACTH_HUMAN Actin, gamma-enteric smooth muscle",jIP05,elution,Flag
NEF,28872818,4,206,883619,NP_057857 NefFull_HIV-1,jIP02,beads,Flag
NEF,28872818.1,5,123,5699356,NP_057857 Nef_HIV-1,jIP02,beads,Flag
NEF,P07437,3,444,220629,TBB5_HUMAN Tubulin beta chain,jIP02,beads,Flag
NEF,Q9Y2H1,2,464,360484,ST38L_HUMAN Serine/threonine-protein kinase 38-like,jIP04,elution,Flag
NEF,P22090,2,263,32483,"RS4Y1_HUMAN 40S ribosomal protein S4, Y isoform 1",jIP04,elution,Flag
NEF,P68363,7,451,1414766,TBA1B_HUMAN Tubulin alpha-1B chain,jIP04,elution,Flag
NEF,Q9GZT9,1,426,33591,EGLN1_HUMAN Egl nine homolog 1,jIP04,elution,Flag
NEF,P52597,2,415,21248,HNRPF_HUMAN Heterogeneous nuclear ribonucleoprotein F,jIP04,elution,Flag
NEF,P62910,1,135,300268,RL32_HUMAN 60S ribosomal protein L32,jIP04,elution,Flag
NEF,P62913,1,178,59406,RL11_HUMAN 60S ribosomal protein L11,jIP04,elution,Flag
NEF,P11940,2,636,57663,PABP1_HUMAN Polyadenylate-binding protein 1,jIP04,elution,Flag
NEF,Q16875,4,520,50484,"F263_HUMAN 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",jIP04,elution,Flag
NEF,P31943,3,449,75815,HNRH1_HUMAN Heterogeneous nuclear ribonucleoprotein H,jIP04,elution,Flag
NEF,P27708,2,2225,27089,PYR1_HUMAN CAD protein [Includes: Glutamine-dependent carbamoyl-phosphate synthase,jIP04,elution,Flag
NEF,P62306,2,86,19859,RUXF_HUMAN Small nuclear ribonucleoprotein F,jIP04,elution,Flag
NEF,P62906,1,217,19236,RL10A_HUMAN 60S ribosomal protein L10a,jIP04,elution,Flag
NEF,P23396,4,243,91152,RS3_HUMAN 40S ribosomal protein S3,jIP04,elution,Flag
