Bait,Prey,NumUniquePep,Length,Intensity,Name,IP,Isolation,Tag
GP120,P11142,6,646,1704215,HSP7C_HUMAN Heat shock cognate 71 kDa protein,IP12,Bead,Flag
GP120,P14625,2,803,235077,ENPL_HUMAN Endoplasmin precursor,IP12,Bead,Flag
GP120,P19474,1,475,32524,RO52_HUMAN 52 kDa Ro protein,IP12,Bead,Flag
GP120,P27635,2,214,53745,RL10_HUMAN 60S ribosomal protein L10,IP12,Bead,Flag
GP120,P27824,2,592,118164,CALX_HUMAN Calnexin precursor,IP12,Bead,Flag
GP120,P31689,1,397,94261,DNJA1_HUMAN DnaJ homolog subfamily A member 1,IP12,Bead,Flag
GP120,P36578,1,427,21526,RL4_HUMAN 60S ribosomal protein L4,IP12,Bead,Flag
GP120,P38398,1,1863,152172,BRCA1_HUMAN Breast cancer type 1 susceptibility protein,IP12,Bead,Flag
GP120,P46779,1,137,6461,RL28_HUMAN 60S ribosomal protein L28,IP12,Bead,Flag
GP120,P47914,1,159,10860,RL29_HUMAN 60S ribosomal protein L29,IP12,Bead,Flag
GP120,P49368,1,545,27518,TCPG_HUMAN T-complex protein 1 subunit gamma,IP12,Bead,Flag
GP120,P49411,4,452,405459,"EFTU_HUMAN Elongation factor Tu, mitochondrial precursor",IP12,Bead,Flag
GP120,P52732,2,1056,70975,KIF11_HUMAN Kinesin-like protein KIF11,IP12,Bead,Flag
GP120,P60709,1,375,11865,"ACTB_HUMAN Actin, cytoplasmic 1",IP12,Bead,Flag
GP120,P60866,1,119,27796,RS20_HUMAN 40S ribosomal protein S20,IP12,Bead,Flag
GP120,P62266,1,143,20289,RS23_HUMAN 40S ribosomal protein S23,IP12,Bead,Flag
GP120,P62753,1,249,100601,RS6_HUMAN 40S ribosomal protein S6,IP12,Bead,Flag
GP120,P62988,1,76,131202,UBIQ_HUMAN Ubiquitin,IP12,Bead,Flag
GP120,P68371,9,445,6620657,TBB2C_HUMAN Tubulin beta-2C chain,IP12,Bead,Flag
GP120,P84090,2,104,220358,ERH_HUMAN Enhancer of rudimentary homolog,IP12,Bead,Flag
GP120,Q02878,1,288,15133,RL6_HUMAN 60S ribosomal protein L6,IP12,Bead,Flag
GP120,Q02978,1,314,42798,M2OM_HUMAN Mitochondrial 2-oxoglutarate/malate carrier protein,IP12,Bead,Flag
GP120,Q13200,2,908,70679,PSMD2_HUMAN 26S proteasome non-ATPase regulatory subunit 2,IP12,Bead,Flag
GP120,Q13748,4,450,900496,TBA3C_HUMAN Tubulin alpha-3C/D chain,IP12,Bead,Flag
GP120,Q13885,5,445,2959566,TBB2A_HUMAN Tubulin beta-2A chain,IP12,Bead,Flag
GP120,Q14697,1,944,113454,GANAB_HUMAN Neutral alpha-glucosidase AB precursor,IP12,Bead,Flag
GP120,Q14974,1,876,18202,IMB1_HUMAN Importin subunit beta-1,IP12,Bead,Flag
GP120,Q15208,3,465,64792,STK38_HUMAN Serine/threonine-protein kinase 38,IP12,Bead,Flag
GP120,Q86UP3,1,3567,103419,ZFHX4_HUMAN Zinc finger homeobox protein 4,IP12,Bead,Flag
GP120,Q99712,1,375,13960000,IRK15_HUMAN ATP-sensitive inward rectifier potassium channel 15,IP12,Bead,Flag
GP120,Q9BRS2,1,568,34025,RIOK1_HUMAN Serine/threonine-protein kinase RIO1,IP12,Bead,Flag
GP120,Q9BVA1,5,445,2956900,TBB2B_HUMAN Tubulin beta-2B chain,IP12,Bead,Flag
GP120,Q9H3K6,1,86,160894,BOLA2_HUMAN BolA-like protein 2,IP12,Bead,Flag
GP120,Q9HCN8,3,221,315708,SDF2L_HUMAN Stromal cell-derived factor 2-like protein 1 precursor,IP12,Bead,Flag
GP120,Q9UBS4,6,358,2586478,DJB11_HUMAN DnaJ homolog subfamily B member 11 precursor,IP12,Bead,Flag
GP120,28876544,21,511,70835456,NP_579894 gp120_HIV-1,IP12,Elution,Flag
GP120,O00231,2,422,165253,PSD11_HUMAN 26S proteasome non-ATPase regulatory subunit 11,IP12,Elution,Flag
GP120,O14744,5,637,814810,ANM5_HUMAN Protein arginine N-methyltransferase 5,IP12,Elution,Flag
GP120,O15460,1,535,38717,P4HA2_HUMAN Prolyl 4-hydroxylase subunit alpha-2 precursor,IP12,Elution,Flag
GP120,O60884,1,412,26303,DNJA2_HUMAN DnaJ homolog subfamily A member 2,IP12,Elution,Flag
GP120,O75688,8,479,2086515,PPM1B_HUMAN Protein phosphatase 1B,IP12,Elution,Flag
GP120,P04264,3,644,624602,"K2C1_HUMAN Keratin, type II cytoskeletal 1",IP12,Elution,Flag
GP120,P05023,2,1023,45992,AT1A1_HUMAN Sodium/potassium-transporting ATPase subunit alpha-1 precursor,IP12,Elution,Flag
GP120,P05067,1,770,43919,A4_HUMAN Amyloid beta A4 protein precursor,IP12,Elution,Flag
GP120,P05141,3,298,354238,ADT2_HUMAN ADP/ATP translocase 2,IP12,Elution,Flag
GP120,P05386,1,114,0,RLA1_HUMAN 60S acidic ribosomal protein P1,IP12,Elution,Flag
GP120,P07237,1,508,23683,PDIA1_HUMAN Protein disulfide-isomerase precursor,IP12,Elution,Flag
GP120,P07437,16,444,8921661,TBB5_HUMAN Tubulin beta chain,IP12,Elution,Flag
GP120,P08107,11,641,1832563,HSP71_HUMAN Heat shock 70 kDa protein 1,IP12,Elution,Flag
GP120,P10809,2,573,97376,"CH60_HUMAN 60 kDa heat shock protein, mitochondrial precursor",IP12,Elution,Flag
GP120,P11021,36,654,14457666,GRP78_HUMAN 78 kDa glucose-regulated protein precursor,IP12,Elution,Flag
GP120,P11142,12,646,1934899,HSP7C_HUMAN Heat shock cognate 71 kDa protein,IP12,Elution,Flag
GP120,P13498,1,195,14271,CY24A_HUMAN Cytochrome b-245 light chain,IP12,Elution,Flag
GP120,P13645,5,593,338777,"K1C10_HUMAN Keratin, type I cytoskeletal 10",IP12,Elution,Flag
GP120,P14314,1,528,43656,GLU2B_HUMAN Glucosidase 2 subunit beta precursor,IP12,Elution,Flag
GP120,P14625,7,803,467696,ENPL_HUMAN Endoplasmin precursor,IP12,Elution,Flag
GP120,P27635,1,214,39350,RL10_HUMAN 60S ribosomal protein L10,IP12,Elution,Flag
GP120,P27824,3,592,215261,CALX_HUMAN Calnexin precursor,IP12,Elution,Flag
GP120,P31689,2,397,292105,DNJA1_HUMAN DnaJ homolog subfamily A member 1,IP12,Elution,Flag
GP120,P34931,6,641,2053862,HS71L_HUMAN Heat shock 70 kDa protein 1L,IP12,Elution,Flag
GP120,P35527,3,623,398999,"K1C9_HUMAN Keratin, type I cytoskeletal 9",IP12,Elution,Flag
GP120,P49257,1,510,22013,LMAN1_HUMAN Protein ERGIC-53 precursor,IP12,Elution,Flag
GP120,P49411,2,452,68656,"EFTU_HUMAN Elongation factor Tu, mitochondrial precursor",IP12,Elution,Flag
GP120,P50991,1,539,44626,TCPD_HUMAN T-complex protein 1 subunit delta,IP12,Elution,Flag
GP120,P54652,5,639,787266,HSP72_HUMAN Heat shock-related 70 kDa protein 2,IP12,Elution,Flag
GP120,P60709,1,375,12874,"ACTB_HUMAN Actin, cytoplasmic 1",IP12,Elution,Flag
GP120,P61158,1,418,14969,ARP3_HUMAN Actin-related protein 3,IP12,Elution,Flag
GP120,P62191,1,440,13259,PRS4_HUMAN 26S protease regulatory subunit 4,IP12,Elution,Flag
GP120,P62249,1,146,191472,RS16_HUMAN 40S ribosomal protein S16,IP12,Elution,Flag
GP120,P62988,2,76,114036,UBIQ_HUMAN Ubiquitin,IP12,Elution,Flag
GP120,P68363,6,451,2218215,TBA1B_HUMAN Tubulin alpha-1B chain,IP12,Elution,Flag
GP120,P68371,17,445,10434347,TBB2C_HUMAN Tubulin beta-2C chain,IP12,Elution,Flag
GP120,P78371,1,535,81650,TCPB_HUMAN T-complex protein 1 subunit beta,IP12,Elution,Flag
GP120,P98175,4,929,242362,RBM10_HUMAN RNA-binding protein 10,IP12,Elution,Flag
GP120,Q00839,2,824,95991,HNRPU_HUMAN Heterogeneous nuclear ribonucleoprotein U,IP12,Elution,Flag
GP120,Q07021,1,282,726459,"C1QBP_HUMAN Complement component 1 Q subcomponent-binding protein, mitochondrial precursor",IP12,Elution,Flag
GP120,Q13509,8,450,5184321,TBB3_HUMAN Tubulin beta-3 chain,IP12,Elution,Flag
GP120,Q13885,14,445,6709331,TBB2A_HUMAN Tubulin beta-2A chain,IP12,Elution,Flag
GP120,Q14697,5,944,549031,GANAB_HUMAN Neutral alpha-glucosidase AB precursor,IP12,Elution,Flag
GP120,Q99470,1,211,31493,SDF2_HUMAN Stromal cell-derived factor 2 precursor,IP12,Elution,Flag
GP120,Q9BUF5,5,446,5263077,TBB6_HUMAN Tubulin beta-6 chain,IP12,Elution,Flag
GP120,Q9BVA1,15,445,6732014,TBB2B_HUMAN Tubulin beta-2B chain,IP12,Elution,Flag
GP120,Q9H3K6,2,86,222968,BOLA2_HUMAN BolA-like protein 2,IP12,Elution,Flag
GP120,Q9H4B7,2,451,3736585,TBB1_HUMAN Tubulin beta-1 chain,IP12,Elution,Flag
GP120,Q9HCN8,6,221,1485036,SDF2L_HUMAN Stromal cell-derived factor 2-like protein 1 precursor,IP12,Elution,Flag
GP120,Q9NZ01,1,308,58560,GPSN2_HUMAN Synaptic glycoprotein SC2,IP12,Elution,Flag
GP120,Q9UBS4,6,358,565015,DJB11_HUMAN DnaJ homolog subfamily B member 11 precursor,IP12,Elution,Flag
GP120,28876544,14,511,60898474,NP_579894 gp120_HIV-1,IP12,Bead,Flag
GP120,O14744,6,637,1416669,ANM5_HUMAN Protein arginine N-methyltransferase 5,IP12,Bead,Flag
GP120,O60884,1,412,61895,DNJA2_HUMAN DnaJ homolog subfamily A member 2,IP12,Bead,Flag
GP120,O75688,5,479,627718,PPM1B_HUMAN Protein phosphatase 1B,IP12,Bead,Flag
GP120,O95816,2,211,116543,BAG2_HUMAN BAG family molecular chaperone regulator 2,IP12,Bead,Flag
GP120,P01614,1,115,563181,KV201_HUMAN Ig kappa chain V-II region Cum,IP12,Bead,Flag
GP120,P01857,1,330,4509000,IGHG1_HUMAN Ig gamma-1 chain C region,IP12,Bead,Flag
GP120,P01891,1,365,8197,"1A68_HUMAN HLA class I histocompatibility antigen, A-68 alpha chain precursor",IP12,Bead,Flag
GP120,P05141,3,298,1273051,ADT2_HUMAN ADP/ATP translocase 2,IP12,Bead,Flag
GP120,P07437,12,444,13366099,TBB5_HUMAN Tubulin beta chain,IP12,Bead,Flag
GP120,P08107,5,641,3138008,HSP71_HUMAN Heat shock 70 kDa protein 1,IP12,Bead,Flag
GP120,P11021,33,654,28720345,GRP78_HUMAN 78 kDa glucose-regulated protein precursor,IP12,Bead,Flag
GP120,P11142,6,646,950108,HSP7C_HUMAN Heat shock cognate 71 kDa protein,IP12,Bead,Flag
GP120,P14314,2,528,43461,GLU2B_HUMAN Glucosidase 2 subunit beta precursor,IP12,Bead,Flag
GP120,P14625,4,803,378243,ENPL_HUMAN Endoplasmin precursor,IP12,Bead,Flag
GP120,P23588,2,611,25501,IF4B_HUMAN Eukaryotic translation initiation factor 4B,IP12,Bead,Flag
GP120,P26373,2,211,509660,RL13_HUMAN 60S ribosomal protein L13,IP12,Bead,Flag
GP120,P27824,3,592,245004,CALX_HUMAN Calnexin precursor,IP12,Bead,Flag
GP120,P30044,1,214,57326,"PRDX5_HUMAN Peroxiredoxin-5, mitochondrial precursor",IP12,Bead,Flag
GP120,P31689,2,397,241036,DNJA1_HUMAN DnaJ homolog subfamily A member 1,IP12,Bead,Flag
GP120,P42677,2,84,296265,RS27_HUMAN 40S ribosomal protein S27,IP12,Bead,Flag
GP120,P46779,2,137,34712,RL28_HUMAN 60S ribosomal protein L28,IP12,Bead,Flag
GP120,P47914,1,159,36246,RL29_HUMAN 60S ribosomal protein L29,IP12,Bead,Flag
GP120,P49368,2,545,238744,TCPG_HUMAN T-complex protein 1 subunit gamma,IP12,Bead,Flag
GP120,P49411,3,452,177856,"EFTU_HUMAN Elongation factor Tu, mitochondrial precursor",IP12,Bead,Flag
GP120,P52732,3,1056,343243,KIF11_HUMAN Kinesin-like protein KIF11,IP12,Bead,Flag
GP120,P60709,2,375,36221,"ACTB_HUMAN Actin, cytoplasmic 1",IP12,Bead,Flag
GP120,P62266,1,143,21980,RS23_HUMAN 40S ribosomal protein S23,IP12,Bead,Flag
GP120,P63173,1,70,237911,RL38_HUMAN 60S ribosomal protein L38,IP12,Bead,Flag
GP120,P68363,6,451,1628208,TBA1B_HUMAN Tubulin alpha-1B chain,IP12,Bead,Flag
GP120,P68371,13,445,13335517,TBB2C_HUMAN Tubulin beta-2C chain,IP12,Bead,Flag
GP120,P80303,1,420,13364,NUCB2_HUMAN Nucleobindin-2 precursor,IP12,Bead,Flag
GP120,Q01804,1,1114,26906,OTUD4_HUMAN OTU domain-containing protein 4,IP12,Bead,Flag
GP120,Q02878,1,288,58521,RL6_HUMAN 60S ribosomal protein L6,IP12,Bead,Flag
GP120,Q02978,1,314,104764,M2OM_HUMAN Mitochondrial 2-oxoglutarate/malate carrier protein,IP12,Bead,Flag
GP120,Q13200,1,908,19434,PSMD2_HUMAN 26S proteasome non-ATPase regulatory subunit 2,IP12,Bead,Flag
GP120,Q13509,4,450,7194871,TBB3_HUMAN Tubulin beta-3 chain,IP12,Bead,Flag
GP120,Q13885,9,445,8023596,TBB2A_HUMAN Tubulin beta-2A chain,IP12,Bead,Flag
GP120,Q14697,5,944,641769,GANAB_HUMAN Neutral alpha-glucosidase AB precursor,IP12,Bead,Flag
GP120,Q14974,2,876,63464,IMB1_HUMAN Importin subunit beta-1,IP12,Bead,Flag
GP120,Q15208,3,465,127695,STK38_HUMAN Serine/threonine-protein kinase 38,IP12,Bead,Flag
GP120,Q99470,1,211,25298,SDF2_HUMAN Stromal cell-derived factor 2 precursor,IP12,Bead,Flag
GP120,Q9BQA1,3,342,321748,MEP50_HUMAN Methylosome protein 50,IP12,Bead,Flag
GP120,Q9BRK5,1,362,25752,CAB45_HUMAN 45 kDa calcium-binding protein precursor,IP12,Bead,Flag
GP120,Q9BVA1,10,445,8075912,TBB2B_HUMAN Tubulin beta-2B chain,IP12,Bead,Flag
GP120,Q9HCN8,2,221,168721,SDF2L_HUMAN Stromal cell-derived factor 2-like protein 1 precursor,IP12,Bead,Flag
GP120,Q9UBS4,6,358,2894337,DJB11_HUMAN DnaJ homolog subfamily B member 11 precursor,IP12,Bead,Flag
GP120,Q9Y4L1,1,999,30519,HYOU1_HUMAN Hypoxia up-regulated protein 1 precursor,IP12,Bead,Flag
GP120,Q9Y657,1,262,16470,SPIN1_HUMAN Spindlin-1,IP12,Bead,Flag
GP160,19172954,7,346,5505440,NP_579895 gp41_HIV-1,IP12,Elution,Flag
GP160,25121908,1,289,0,NP_705928 Int_HIV-1,IP12,Elution,Flag
GP160,28872818.1,1,123,514708,NP_057857 Nef_HIV-1,IP12,Elution,Flag
GP160,28876544,18,511,138061775,NP_579894 gp120_HIV-1,IP12,Elution,Flag
GP160,A5A3E0,1,1075,51024,POTAC_HUMAN Chimeric POTE-actin protein,IP12,Elution,Flag
GP160,O00231,1,422,57567,PSD11_HUMAN 26S proteasome non-ATPase regulatory subunit 11,IP12,Elution,Flag
GP160,O14744,6,637,2959874,ANM5_HUMAN Protein arginine N-methyltransferase 5,IP12,Elution,Flag
GP160,O60613,1,162,50624,SEP15_HUMAN 15 kDa selenoprotein precursor,IP12,Elution,Flag
GP160,O75477,1,346,11409,ERLN1_HUMAN Erlin-1 precursor,IP12,Elution,Flag
GP160,O75688,17,479,4902369,PPM1B_HUMAN Protein phosphatase 1B,IP12,Elution,Flag
GP160,O75955,2,427,42078,FLOT1_HUMAN Flotillin-1,IP12,Elution,Flag
GP160,O94901,1,812,22192,UN84A_HUMAN Protein unc-84 homolog A,IP12,Elution,Flag
GP160,P01614,1,115,102768,KV201_HUMAN Ig kappa chain V-II region Cum,IP12,Elution,Flag
GP160,P01892,2,365,131713,"1A02_HUMAN HLA class I histocompatibility antigen, A-2 alpha chain precursor",IP12,Elution,Flag
GP160,P02533,2,472,198915,"K1C14_HUMAN Keratin, type I cytoskeletal 14",IP12,Elution,Flag
GP160,P04264,8,644,2279223,"K2C1_HUMAN Keratin, type II cytoskeletal 1",IP12,Elution,Flag
GP160,P04843,1,607,63370,RIB1_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 67 kDa subunit precursor,IP12,Elution,Flag
GP160,P05067,2,770,115361,A4_HUMAN Amyloid beta A4 protein precursor,IP12,Elution,Flag
GP160,P05386,1,114,0,RLA1_HUMAN 60S acidic ribosomal protein P1,IP12,Elution,Flag
GP160,P07237,1,508,33370,PDIA1_HUMAN Protein disulfide-isomerase precursor,IP12,Elution,Flag
GP160,P07437,14,444,5391215,TBB5_HUMAN Tubulin beta chain,IP12,Elution,Flag
GP160,P08107,7,641,2562001,HSP71_HUMAN Heat shock 70 kDa protein 1,IP12,Elution,Flag
GP160,P08779,2,473,198915,"K1C16_HUMAN Keratin, type I cytoskeletal 16",IP12,Elution,Flag
GP160,P10321,2,366,123932,"1C07_HUMAN HLA class I histocompatibility antigen, Cw-7 alpha chain precursor",IP12,Elution,Flag
GP160,P11021,31,654,16707645,GRP78_HUMAN 78 kDa glucose-regulated protein precursor,IP12,Elution,Flag
GP160,P11142,11,646,2267450,HSP7C_HUMAN Heat shock cognate 71 kDa protein,IP12,Elution,Flag
GP160,P13073,1,169,192494,"COX41_HUMAN Cytochrome c oxidase subunit 4 isoform 1, mitochondrial precursor",IP12,Elution,Flag
GP160,P13645,5,593,1448882,"K1C10_HUMAN Keratin, type I cytoskeletal 10",IP12,Elution,Flag
GP160,P13646,2,458,70421,"K1C13_HUMAN Keratin, type I cytoskeletal 13",IP12,Elution,Flag
GP160,P13647,1,590,77746,"K2C5_HUMAN Keratin, type II cytoskeletal 5",IP12,Elution,Flag
GP160,P14625,1,803,17745,ENPL_HUMAN Endoplasmin precursor,IP12,Elution,Flag
GP160,P16422,1,314,25698,TACD1_HUMAN Tumor-associated calcium signal transducer 1 precursor,IP12,Elution,Flag
GP160,P16615,3,1042,151211,AT2A2_HUMAN Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,IP12,Elution,Flag
GP160,P18621,1,184,44375,RL17_HUMAN 60S ribosomal protein L17,IP12,Elution,Flag
GP160,P19012,2,456,198915,"K1C15_HUMAN Keratin, type I cytoskeletal 15",IP12,Elution,Flag
GP160,P21796,3,283,245115,VDAC1_HUMAN Voltage-dependent anion-selective channel protein 1,IP12,Elution,Flag
GP160,P23588,3,611,119772,IF4B_HUMAN Eukaryotic translation initiation factor 4B,IP12,Elution,Flag
GP160,P27824,8,592,3800541,CALX_HUMAN Calnexin precursor,IP12,Elution,Flag
GP160,P35232,3,272,616685,PHB_HUMAN Prohibitin,IP12,Elution,Flag
GP160,P35527,1,623,80106,"K1C9_HUMAN Keratin, type I cytoskeletal 9",IP12,Elution,Flag
GP160,P35637,1,526,18510,FUS_HUMAN RNA-binding protein FUS,IP12,Elution,Flag
GP160,P35908,3,645,553418,"K22E_HUMAN Keratin, type II cytoskeletal 2 epidermal",IP12,Elution,Flag
GP160,P36578,3,427,95011,RL4_HUMAN 60S ribosomal protein L4,IP12,Elution,Flag
GP160,P40939,2,763,142483,"ECHA_HUMAN Trifunctional enzyme subunit alpha, mitochondrial precursor",IP12,Elution,Flag
GP160,P43686,1,418,69337,PRS6B_HUMAN 26S protease regulatory subunit 6B,IP12,Elution,Flag
GP160,P45880,9,294,5212157,VDAC2_HUMAN Voltage-dependent anion-selective channel protein 2,IP12,Elution,Flag
GP160,P49257,6,510,482404,LMAN1_HUMAN Protein ERGIC-53 precursor,IP12,Elution,Flag
GP160,P52732,8,1056,724359,KIF11_HUMAN Kinesin-like protein KIF11,IP12,Elution,Flag
GP160,P54105,1,237,164850,ICLN_HUMAN Methylosome subunit pICln,IP12,Elution,Flag
GP160,P54652,3,639,1580808,HSP72_HUMAN Heat shock-related 70 kDa protein 2,IP12,Elution,Flag
GP160,P55084,1,474,30045,"ECHB_HUMAN Trifunctional enzyme subunit beta, mitochondrial precursor",IP12,Elution,Flag
GP160,P60900,1,246,23235,PSA6_HUMAN Proteasome subunit alpha type-6,IP12,Elution,Flag
GP160,P62241,1,208,34891,RS8_HUMAN 40S ribosomal protein S8,IP12,Elution,Flag
GP160,P62333,1,389,31029,PRS10_HUMAN 26S protease regulatory subunit S10B,IP12,Elution,Flag
GP160,P62988,4,76,288511,UBIQ_HUMAN Ubiquitin,IP12,Elution,Flag
GP160,P63173,1,70,55174,RL38_HUMAN 60S ribosomal protein L38,IP12,Elution,Flag
GP160,P68104,2,462,50515,EF1A1_HUMAN Elongation factor 1-alpha 1,IP12,Elution,Flag
GP160,P68363,10,451,2275553,TBA1B_HUMAN Tubulin alpha-1B chain,IP12,Elution,Flag
GP160,P68371,16,445,5207091,TBB2C_HUMAN Tubulin beta-2C chain,IP12,Elution,Flag
GP160,P84090,1,104,150649,ERH_HUMAN Enhancer of rudimentary homolog,IP12,Elution,Flag
GP160,P84098,1,196,6236,RL19_HUMAN 60S ribosomal protein L19,IP12,Elution,Flag
GP160,P98175,5,929,404133,RBM10_HUMAN RNA-binding protein 10,IP12,Elution,Flag
GP160,Q01804,2,1114,67984,OTUD4_HUMAN OTU domain-containing protein 4,IP12,Elution,Flag
GP160,Q02878,2,288,96005,RL6_HUMAN 60S ribosomal protein L6,IP12,Elution,Flag
GP160,Q07065,7,602,903885,CKAP4_HUMAN Cytoskeleton-associated protein 4,IP12,Elution,Flag
GP160,Q13509,7,450,3496690,TBB3_HUMAN Tubulin beta-3 chain,IP12,Elution,Flag
GP160,Q13885,9,445,3081822,TBB2A_HUMAN Tubulin beta-2A chain,IP12,Elution,Flag
GP160,Q14257,2,317,271915,RCN2_HUMAN Reticulocalbin-2 precursor,IP12,Elution,Flag
GP160,Q14574,1,896,51561,DSC3_HUMAN Desmocollin-3 precursor,IP12,Elution,Flag
GP160,Q14697,8,944,1535080,GANAB_HUMAN Neutral alpha-glucosidase AB precursor,IP12,Elution,Flag
GP160,Q15165,1,354,107220,PON2_HUMAN Serum paraoxonase/arylesterase 2,IP12,Elution,Flag
GP160,Q15208,4,465,556280,STK38_HUMAN Serine/threonine-protein kinase 38,IP12,Elution,Flag
GP160,Q15293,1,331,21387,RCN1_HUMAN Reticulocalbin-1 precursor,IP12,Elution,Flag
GP160,Q5EBN2,1,209,31159,TRI61_HUMAN Putative tripartite motif-containing protein 61,IP12,Elution,Flag
GP160,Q96DZ1,3,483,87488,XTP3B_HUMAN XTP3-transactivated gene B protein precursor,IP12,Elution,Flag
GP160,Q99460,1,953,12761,PSMD1_HUMAN 26S proteasome non-ATPase regulatory subunit 1,IP12,Elution,Flag
GP160,Q99470,1,211,33653,SDF2_HUMAN Stromal cell-derived factor 2 precursor,IP12,Elution,Flag
GP160,Q99623,5,299,868162,PHB2_HUMAN Prohibitin-2,IP12,Elution,Flag
GP160,Q9BQA1,8,342,2721507,MEP50_HUMAN Methylosome protein 50,IP12,Elution,Flag
GP160,Q9BQE3,10,449,2121136,TBA1C_HUMAN Tubulin alpha-1C chain,IP12,Elution,Flag
GP160,Q9BRS2,3,568,149141,RIOK1_HUMAN Serine/threonine-protein kinase RIO1,IP12,Elution,Flag
GP160,Q9BS26,2,406,33928,TXND4_HUMAN Thioredoxin domain-containing protein 4 precursor,IP12,Elution,Flag
GP160,Q9BVA1,9,445,3081822,TBB2B_HUMAN Tubulin beta-2B chain,IP12,Elution,Flag
GP160,Q9BYC5,3,575,90136,"FUT8_HUMAN Alpha-(1,6)-fucosyltransferase",IP12,Elution,Flag
GP160,Q9H3K6,3,86,324761,BOLA2_HUMAN BolA-like protein 2,IP12,Elution,Flag
GP160,Q9HCN8,4,221,305143,SDF2L_HUMAN Stromal cell-derived factor 2-like protein 1 precursor,IP12,Elution,Flag
GP160,Q9NRD1,1,293,5826,FBX6_HUMAN F-box only protein 6,IP12,Elution,Flag
GP160,Q9P035,1,362,45341,PTAD1_HUMAN Protein tyrosine phosphatase-like protein PTPLAD1,IP12,Elution,Flag
GP160,Q9UBS4,2,358,264830,DJB11_HUMAN DnaJ homolog subfamily B member 11 precursor,IP12,Elution,Flag
GP160,Q9UBV2,2,794,57819,SE1L1_HUMAN Protein sel-1 homolog 1 precursor,IP12,Elution,Flag
GP160,19172954,4,346,5622797,NP_579895 gp41_HIV-1,IP12,Bead,Flag
GP160,28872818.1,1,123,0,NP_057857 Nef_HIV-1,IP12,Bead,Flag
GP160,28876544,16,511,104179891,NP_579894 gp120_HIV-1,IP12,Bead,Flag
GP160,O14744,7,637,2226824,ANM5_HUMAN Protein arginine N-methyltransferase 5,IP12,Bead,Flag
GP160,O14813,1,284,5994000,PHX2A_HUMAN Paired mesoderm homeobox protein 2A,IP12,Bead,Flag
GP160,O75592,1,4640,120828,MYCB2_HUMAN Probable E3 ubiquitin-protein ligase MYCBP2,IP12,Bead,Flag
GP160,O75688,3,479,330564,PPM1B_HUMAN Protein phosphatase 1B,IP12,Bead,Flag
GP160,O76061,1,302,5847,STC2_HUMAN Stanniocalcin-2 precursor,IP12,Bead,Flag
GP160,P02533,4,472,288360,"K1C14_HUMAN Keratin, type I cytoskeletal 14",IP12,Bead,Flag
GP160,P02538,9,564,532699,"K2C6A_HUMAN Keratin, type II cytoskeletal 6A",IP12,Bead,Flag
GP160,P04264,1,644,553881,"K2C1_HUMAN Keratin, type II cytoskeletal 1",IP12,Bead,Flag
GP160,P06310,2,133,8366000,KV206_HUMAN Ig kappa chain V-II region RPMI 6410 precursor,IP12,Bead,Flag
GP160,P08107,3,641,306703,HSP71_HUMAN Heat shock 70 kDa protein 1,IP12,Bead,Flag
GP160,P10412,2,219,20659,H14_HUMAN Histone H1.4,IP12,Bead,Flag
GP160,P11021,18,654,7972094,GRP78_HUMAN 78 kDa glucose-regulated protein precursor,IP12,Bead,Flag
GP160,P13073,1,169,93138,"COX41_HUMAN Cytochrome c oxidase subunit 4 isoform 1, mitochondrial precursor",IP12,Bead,Flag
GP160,P13645,1,593,48170,"K1C10_HUMAN Keratin, type I cytoskeletal 10",IP12,Bead,Flag
GP160,P14314,1,528,94419,GLU2B_HUMAN Glucosidase 2 subunit beta precursor,IP12,Bead,Flag
GP160,P19474,1,475,101450,RO52_HUMAN 52 kDa Ro protein,IP12,Bead,Flag
GP160,P26373,1,211,81042,RL13_HUMAN 60S ribosomal protein L13,IP12,Bead,Flag
GP160,P27824,3,592,102936,CALX_HUMAN Calnexin precursor,IP12,Bead,Flag
GP160,P35527,1,623,14948,"K1C9_HUMAN Keratin, type I cytoskeletal 9",IP12,Bead,Flag
GP160,P35908,2,645,184678,"K22E_HUMAN Keratin, type II cytoskeletal 2 epidermal",IP12,Bead,Flag
GP160,P36578,1,427,19496,RL4_HUMAN 60S ribosomal protein L4,IP12,Bead,Flag
GP160,P45880,3,294,1273940,VDAC2_HUMAN Voltage-dependent anion-selective channel protein 2,IP12,Bead,Flag
GP160,P46776,2,148,97641,RL27A_HUMAN 60S ribosomal protein L27a,IP12,Bead,Flag
GP160,P47914,2,159,56212,RL29_HUMAN 60S ribosomal protein L29,IP12,Bead,Flag
GP160,P52732,1,1056,27514,KIF11_HUMAN Kinesin-like protein KIF11,IP12,Bead,Flag
GP160,P60866,1,119,32740,RS20_HUMAN 40S ribosomal protein S20,IP12,Bead,Flag
GP160,P62424,1,266,100230,RL7A_HUMAN 60S ribosomal protein L7a,IP12,Bead,Flag
GP160,P68363,2,451,131352,TBA1B_HUMAN Tubulin alpha-1B chain,IP12,Bead,Flag
GP160,P68371,4,445,1722649,TBB2C_HUMAN Tubulin beta-2C chain,IP12,Bead,Flag
